backend,case_name,status,reason,dtype,algorithm,mode,k,n,dist,seed,rep,timing_label,time_ms,timing_label_e2e,time_end_to_end_ms,timing_label_algorithmic,time_algorithmic_ms,bytes_moved,bytes_model,compare_ops,ops_model
cpu,q22_k131072_max,PASS,ok,half,bitonic,max,131072,4194304,adversarial,22131238,1,Trunc bitonic end-to-end time (ms),10.259,Trunc bitonic end-to-end time (ms),10.259,Trunc bitonic algorithmic time (ms),10.259,57409536,exact,359464960,exact
cpu,q22_k131072_max,PASS,ok,half,bitonic,max,131072,4194304,adversarial,22131239,1,Trunc bitonic end-to-end time (ms),10.39,Trunc bitonic end-to-end time (ms),10.39,Trunc bitonic algorithmic time (ms),10.39,57409536,exact,359464960,exact
cpu,q22_k131072_max,PASS,ok,half,bitonic,max,131072,4194304,sorted,22131238,1,Trunc bitonic end-to-end time (ms),10.321,Trunc bitonic end-to-end time (ms),10.321,Trunc bitonic algorithmic time (ms),10.321,57409536,exact,359464960,exact
cpu,q22_k131072_max,PASS,ok,half,bitonic,max,131072,4194304,sorted,22131239,1,Trunc bitonic end-to-end time (ms),10.381,Trunc bitonic end-to-end time (ms),10.381,Trunc bitonic algorithmic time (ms),10.381,57409536,exact,359464960,exact
cpu,q22_k131072_max,PASS,ok,half,bitonic,max,131072,4194304,reverse,22131238,1,Trunc bitonic end-to-end time (ms),10.241,Trunc bitonic end-to-end time (ms),10.241,Trunc bitonic algorithmic time (ms),10.241,57409536,exact,359464960,exact
cpu,q22_k131072_max,PASS,ok,half,bitonic,max,131072,4194304,reverse,22131239,1,Trunc bitonic end-to-end time (ms),10.235,Trunc bitonic end-to-end time (ms),10.235,Trunc bitonic algorithmic time (ms),10.235,57409536,exact,359464960,exact
cpu,q23_k8_max,PASS,ok,half,bitonic,max,8,8388608,uniform,23000177,1,Trunc bitonic end-to-end time (ms),1.904,Trunc bitonic end-to-end time (ms),1.904,Trunc bitonic algorithmic time (ms),1.904,117440432,exact,46137324,exact
cpu,q23_k8_max,PASS,ok,half,bitonic,max,8,8388608,uniform,23000178,1,Trunc bitonic end-to-end time (ms),1.841,Trunc bitonic end-to-end time (ms),1.841,Trunc bitonic algorithmic time (ms),1.841,117440432,exact,46137324,exact
cpu,q23_k8_max,PASS,ok,half,bitonic,max,8,8388608,trimodal,23000177,1,Trunc bitonic end-to-end time (ms),1.88,Trunc bitonic end-to-end time (ms),1.88,Trunc bitonic algorithmic time (ms),1.88,117440432,exact,46137324,exact
cpu,q23_k8_max,PASS,ok,half,bitonic,max,8,8388608,trimodal,23000178,1,Trunc bitonic end-to-end time (ms),1.912,Trunc bitonic end-to-end time (ms),1.912,Trunc bitonic algorithmic time (ms),1.912,117440432,exact,46137324,exact
cpu,q23_k8_max,PASS,ok,half,bitonic,max,8,8388608,adversarial,23000177,1,Trunc bitonic end-to-end time (ms),1.847,Trunc bitonic end-to-end time (ms),1.847,Trunc bitonic algorithmic time (ms),1.847,117440432,exact,46137324,exact
cpu,q23_k8_max,PASS,ok,half,bitonic,max,8,8388608,adversarial,23000178,1,Trunc bitonic end-to-end time (ms),1.877,Trunc bitonic end-to-end time (ms),1.877,Trunc bitonic algorithmic time (ms),1.877,117440432,exact,46137324,exact
cpu,q23_k8_max,PASS,ok,half,bitonic,max,8,8388608,sorted,23000177,1,Trunc bitonic end-to-end time (ms),1.865,Trunc bitonic end-to-end time (ms),1.865,Trunc bitonic algorithmic time (ms),1.865,117440432,exact,46137324,exact
cpu,q23_k8_max,PASS,ok,half,bitonic,max,8,8388608,sorted,23000178,1,Trunc bitonic end-to-end time (ms),1.881,Trunc bitonic end-to-end time (ms),1.881,Trunc bitonic algorithmic time (ms),1.881,117440432,exact,46137324,exact
cpu,q23_k8_max,PASS,ok,half,bitonic,max,8,8388608,reverse,23000177,1,Trunc bitonic end-to-end time (ms),2.735,Trunc bitonic end-to-end time (ms),2.735,Trunc bitonic algorithmic time (ms),2.735,117440432,exact,46137324,exact
cpu,q23_k8_max,PASS,ok,half,bitonic,max,8,8388608,reverse,23000178,1,Trunc bitonic end-to-end time (ms),1.915,Trunc bitonic end-to-end time (ms),1.915,Trunc bitonic algorithmic time (ms),1.915,117440432,exact,46137324,exact
cpu,q23_k131072_max,PASS,ok,half,bitonic,max,131072,8388608,uniform,23131241,1,Trunc bitonic end-to-end time (ms),21.02,Trunc bitonic end-to-end time (ms),21.02,Trunc bitonic algorithmic time (ms),21.02,116129792,exact,720175104,exact
