source,backend,dtype,algorithm,mode,k,n,file_path,elapsed_seconds,energy_joules,average_watts,baseline_watts,net_energy_joules,net_average_watts,command_exit_code,inproc_counters,inproc_e2e_joules,inproc_algo_joules,inproc_e2e_seconds,inproc_algo_seconds,inproc_net_e2e_joules,inproc_net_algo_joules,inproc_loop_joules,inproc_loop_seconds
rapl,cpu,double,map_reduce,max,256,4194304,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q22_k256_max_uniform_s22000422_rep1_rapl.txt,0.052851,0.824481,15.600043,4.707117,0.575704,10.892926,0,rapl:package+core,0.458137,0.458137,0.02744,0.02744,0.32897370952,0.32897370952,0.501225,0.028695
rapl,cpu,double,map_reduce,max,256,4194304,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q22_k256_max_uniform_s22000422_rep2_rapl.txt,0.053488,0.83829,15.672413,4.707117,0.586515,10.965296,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,256,4194304,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q22_k256_max_uniform_s22000422_rep3_rapl.txt,0.053236,0.814563,15.301047,4.707117,0.563976,10.59393,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,4096,4194304,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q22_k4096_max_uniform_s22004262_rep1_rapl.txt,0.183268,2.962417,16.164434,4.707117,2.099755,11.457317,0,rapl:package+core,2.288425,2.288425,0.144005,0.144005,1.61057661642,1.61057661642,2.374801,0.145264
rapl,cpu,double,map_reduce,max,4096,4194304,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q22_k4096_max_uniform_s22004262_rep2_rapl.txt,0.181903,2.820381,15.504872,4.707117,1.964143,10.797755,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,4096,4194304,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q22_k4096_max_uniform_s22004262_rep3_rapl.txt,0.181813,2.836249,15.599793,4.707117,1.980433,10.892676,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,8,4194304,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q22_k8_max_uniform_s22000174_rep1_rapl.txt,0.050098,0.752037,15.011264,4.707117,0.516219,10.304147,0,rapl:package+core,0.524234,0.524234,0.024509,0.024509,0.408867269447,0.408867269447,0.524234,0.025777
rapl,cpu,double,map_reduce,max,8,4194304,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q22_k8_max_uniform_s22000174_rep2_rapl.txt,0.049297,0.765067,15.51959,4.707117,0.533021,10.812473,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,8,4194304,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q22_k8_max_uniform_s22000174_rep3_rapl.txt,0.049197,0.750373,15.252501,4.707117,0.518798,10.545384,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,131072,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q23_k131072_max_uniform_s23131241_rep1_rapl.txt,4.355767,73.224241,16.810873,4.707117,52.721137,12.103756,0,rapl:package+core,65.199036,65.199036,3.876837,3.876837,46.9503106511,46.9503106511,65.236007,3.880148
rapl,cpu,double,map_reduce,max,131072,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q23_k131072_max_uniform_s23131241_rep2_rapl.txt,4.326941,72.327147,16.71554,4.707117,51.959732,12.008423,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,131072,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q23_k131072_max_uniform_s23131241_rep3_rapl.txt,4.328305,72.240664,16.690291,4.707117,51.866827,11.983174,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,256,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q23_k256_max_uniform_s23000425_rep1_rapl.txt,0.12042,2.139813,17.769655,4.707117,1.572984,13.062538,0,rapl:package+core,1.437532,1.437532,0.071027,0.071027,1.10319960084,1.10319960084,1.566844,0.072299
rapl,cpu,double,map_reduce,max,256,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q23_k256_max_uniform_s23000425_rep2_rapl.txt,0.121912,2.172586,17.820866,4.707117,1.59873,13.113749,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,256,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q23_k256_max_uniform_s23000425_rep3_rapl.txt,0.120749,2.126507,17.610936,4.707117,1.558126,12.903819,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,4096,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q23_k4096_max_uniform_s23004265_rep1_rapl.txt,0.253545,5.06561,19.979151,4.707117,3.872145,15.272034,0,rapl:package+core,4.125596,4.125596,0.191494,0.191494,3.2242113372,3.2242113372,4.156661,0.192759
rapl,cpu,double,map_reduce,max,4096,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q23_k4096_max_uniform_s23004265_rep2_rapl.txt,0.252818,5.064114,20.030662,4.707117,3.87407,15.323545,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,4096,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q23_k4096_max_uniform_s23004265_rep3_rapl.txt,0.253853,5.055234,19.914052,4.707117,3.86032,15.206935,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,8,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q23_k8_max_uniform_s23000177_rep1_rapl.txt,0.117316,1.940055,16.536968,4.707117,1.387834,11.829851,0,rapl:package+core,1.350424,1.350424,0.066859,0.066859,1.0357108645,1.0357108645,1.375783,0.068193
rapl,cpu,double,map_reduce,max,8,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q23_k8_max_uniform_s23000177_rep2_rapl.txt,0.116671,1.941962,16.644758,4.707117,1.392778,11.937641,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,8,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q23_k8_max_uniform_s23000177_rep3_rapl.txt,0.11684,1.932701,16.541415,4.707117,1.382721,11.834298,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,131072,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q24_k131072_max_uniform_s24131244_rep1_rapl.txt,5.062227,91.100346,17.996102,4.707117,67.271853,13.288985,0,rapl:package+core,81.492473,81.492473,4.480156,4.480156,60.4038545297,60.4038545297,81.56025,4.483161
rapl,cpu,double,map_reduce,max,131072,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q24_k131072_max_uniform_s24131244_rep2_rapl.txt,5.056411,90.990198,17.995018,4.707117,67.189082,13.287901,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,131072,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q24_k131072_max_uniform_s24131244_rep3_rapl.txt,5.049193,91.160966,18.054563,4.707117,67.393825,13.347446,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,256,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q24_k256_max_uniform_s24000428_rep1_rapl.txt,0.222789,3.937388,17.673205,4.707117,2.888696,12.966088,0,rapl:package+core,2.768854,2.768854,0.127873,0.127873,2.16694082786,2.16694082786,2.794564,0.12914
rapl,cpu,double,map_reduce,max,256,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q24_k256_max_uniform_s24000428_rep2_rapl.txt,0.224446,3.935542,17.534486,4.707117,2.879049,12.827369,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,256,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q24_k256_max_uniform_s24000428_rep3_rapl.txt,0.222492,3.934092,17.681969,4.707117,2.886797,12.974852,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,4096,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q24_k4096_max_uniform_s24004268_rep1_rapl.txt,0.376016,7.399291,19.678133,4.707117,5.62934,14.971016,0,rapl:package+core,5.934537,5.934537,0.27283,0.27283,4.65029426889,4.65029426889,5.958996,0.274154
rapl,cpu,double,map_reduce,max,4096,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q24_k4096_max_uniform_s24004268_rep2_rapl.txt,0.378608,7.413145,19.579989,4.707117,5.630992,14.872872,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,4096,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q24_k4096_max_uniform_s24004268_rep3_rapl.txt,0.379735,7.490351,19.725181,4.707117,5.702892,15.018064,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,8,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q24_k8_max_uniform_s24000180_rep1_rapl.txt,0.216931,3.670892,16.921963,4.707117,2.649774,12.214846,0,rapl:package+core,2.583576,2.583576,0.123287,0.123287,2.00324966642,2.00324966642,2.607119,0.124536
rapl,cpu,double,map_reduce,max,8,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q24_k8_max_uniform_s24000180_rep2_rapl.txt,0.216586,3.723395,17.191273,4.707117,2.703898,12.484156,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,8,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q24_k8_max_uniform_s24000180_rep3_rapl.txt,0.217504,3.71421,17.076549,4.707117,2.690395,12.369432,0,,,,,,,,,
gpu,gpu,double,bitonic,max,256,65536,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q16_k256_max_uniform_s16000404_rep1_gpu.txt,0.432645,8.870262,20.502388,17.221318,1.41954,3.28107,0,"rapl:package+core,nvml:board-integrated",0.427649,0.164064,0.020356,0.007579,0.077091850792,0.033543630878,0.513078,0.022567
gpu,gpu,double,bitonic,max,256,65536,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q16_k256_max_uniform_s16000404_rep2_gpu.txt,0.433644,8.804292,20.30306,17.221318,1.336378,3.081742,0,,,,,,,,,
gpu,gpu,double,bitonic,max,256,65536,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q16_k256_max_uniform_s16000404_rep3_gpu.txt,0.431087,8.745681,20.287529,17.221318,1.321802,3.066211,0,,,,,,,,,
gpu,gpu,double,bitonic,max,4096,65536,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q16_k4096_max_uniform_s16004244_rep1_gpu.txt,0.429773,8.61777,20.051907,17.221318,1.216511,2.830589,0,"rapl:package+core,nvml:board-integrated",0.50666,0.299405,0.021918,0.009517,0.129203152076,0.135509716594,0.572062,0.024176
gpu,gpu,double,bitonic,max,4096,65536,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q16_k4096_max_uniform_s16004244_rep2_gpu.txt,0.429923,8.763797,20.384594,17.221318,1.359964,3.163276,0,,,,,,,,,
gpu,gpu,double,bitonic,max,4096,65536,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q16_k4096_max_uniform_s16004244_rep3_gpu.txt,0.438972,8.909571,20.296444,17.221318,1.349894,3.075126,0,,,,,,,,,
gpu,gpu,double,bitonic,max,8,65536,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q16_k8_max_uniform_s16000156_rep1_gpu.txt,0.379697,9.3002,24.493737,17.221318,2.761316,7.272419,0,"rapl:package+core,nvml:board-integrated",0.445772,0.104974,0.018405,0.005096,0.12881364221,0.017214163472,0.469361,0.020669
gpu,gpu,double,bitonic,max,8,65536,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q16_k8_max_uniform_s16000156_rep2_gpu.txt,0.368974,8.37213,22.690314,17.221318,2.017916,5.468996,0,,,,,,,,,
gpu,gpu,double,bitonic,max,8,65536,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q16_k8_max_uniform_s16000156_rep3_gpu.txt,0.37237,7.843325,21.06327,17.221318,1.430627,3.841952,0,,,,,,,,,
gpu,gpu,double,bitonic,max,131072,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q17_k131072_max_uniform_s17131223_rep1_gpu.txt,0.467875,9.738128,20.813503,17.221318,1.680695,3.592185,0,"rapl:package+core,nvml:board-integrated",0.878061,0.42853,0.037747,0.0186,0.228007909454,0.1082134852,0.956325,0.041223
gpu,gpu,double,bitonic,max,131072,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q17_k131072_max_uniform_s17131223_rep2_gpu.txt,0.472038,9.976583,21.135148,17.221318,1.847475,3.91383,0,,,,,,,,,
gpu,gpu,double,bitonic,max,131072,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q17_k131072_max_uniform_s17131223_rep3_gpu.txt,0.428595,9.243796,21.567691,17.221318,1.862832,4.346373,0,,,,,,,,,
gpu,gpu,double,bitonic,max,256,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q17_k256_max_uniform_s17000407_rep1_gpu.txt,0.438841,8.913648,20.311801,17.221318,1.35623,3.090483,0,"rapl:package+core,nvml:board-integrated",0.484363,0.126104,0.023731,0.010209,0.075683902542,0,0.617374,0.026796
gpu,gpu,double,bitonic,max,256,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q17_k256_max_uniform_s17000407_rep2_gpu.txt,0.458274,9.31155,20.318744,17.221318,1.41947,3.097426,0,,,,,,,,,
gpu,gpu,double,bitonic,max,256,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q17_k256_max_uniform_s17000407_rep3_gpu.txt,0.437151,8.783711,20.093083,17.221318,1.255395,2.871765,0,,,,,,,,,
gpu,gpu,double,bitonic,max,4096,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q17_k4096_max_uniform_s17004247_rep1_gpu.txt,0.412856,8.449438,20.465807,17.221318,1.339508,3.244489,0,"rapl:package+core,nvml:board-integrated",0.545566,0.479833,0.027213,0.014327,0.076922273266,0.233103177014,0.683324,0.030317
gpu,gpu,double,bitonic,max,4096,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q17_k4096_max_uniform_s17004247_rep2_gpu.txt,0.442866,9.149152,20.658969,17.221318,1.522418,3.437651,0,,,,,,,,,
gpu,gpu,double,bitonic,max,4096,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q17_k4096_max_uniform_s17004247_rep3_gpu.txt,0.434386,8.951497,20.607263,17.221318,1.470806,3.385945,0,,,,,,,,,
gpu,gpu,double,bitonic,max,8,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q17_k8_max_uniform_s17000159_rep1_gpu.txt,0.435578,8.789847,20.179716,17.221318,1.288614,2.958398,0,"rapl:package+core,nvml:board-integrated",0.458904,0.180136,0.019979,0.00597,0.114839287678,0.07732473154,0.549396,0.023016
gpu,gpu,double,bitonic,max,8,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q17_k8_max_uniform_s17000159_rep2_gpu.txt,0.429335,8.628393,20.097093,17.221318,1.234672,2.875775,0,,,,,,,,,
gpu,gpu,double,bitonic,max,8,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q17_k8_max_uniform_s17000159_rep3_gpu.txt,0.43639,8.732711,20.011258,17.221318,1.217502,2.78994,0,,,,,,,,,
gpu,gpu,double,bitonic,max,131072,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q18_k131072_max_uniform_s18131226_rep1_gpu.txt,0.484507,10.841454,22.376243,17.221318,2.497599,5.154925,0,"rapl:package+core,nvml:board-integrated",1.500123,0.757167,0.059434,0.033535,0.476591185988,0.17965010087,1.574732,0.064601
gpu,gpu,double,bitonic,max,131072,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q18_k131072_max_uniform_s18131226_rep2_gpu.txt,0.476421,10.783108,22.633586,17.221318,2.578516,5.412268,0,,,,,,,,,
gpu,gpu,double,bitonic,max,131072,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q18_k131072_max_uniform_s18131226_rep3_gpu.txt,0.472927,10.94684,23.146981,17.221318,2.802408,5.925663,0,,,,,,,,,
gpu,gpu,double,bitonic,max,256,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q18_k256_max_uniform_s18000410_rep1_gpu.txt,0.435369,9.836615,22.593716,17.221318,2.338978,5.372398,0,"rapl:package+core,nvml:board-integrated",0.870077,0.415898,0.038146,0.018877,0.213152603572,0.090811180114,0.984303,0.042781
gpu,gpu,double,bitonic,max,256,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q18_k256_max_uniform_s18000410_rep2_gpu.txt,0.414886,8.889596,21.426588,17.221318,1.744709,4.20527,0,,,,,,,,,
gpu,gpu,double,bitonic,max,256,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q18_k256_max_uniform_s18000410_rep3_gpu.txt,0.425052,9.155756,21.540311,17.221318,1.835797,4.318993,0,,,,,,,,,
gpu,gpu,double,bitonic,max,4096,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q18_k4096_max_uniform_s18004250_rep1_gpu.txt,0.420491,9.014073,21.437018,17.221318,1.772664,4.2157,0,"rapl:package+core,nvml:board-integrated",1.091415,0.598947,0.043518,0.024621,0.341977683276,0.174940929522,1.137159,0.04835
gpu,gpu,double,bitonic,max,4096,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q18_k4096_max_uniform_s18004250_rep2_gpu.txt,0.410858,9.090292,22.125147,17.221318,2.014777,4.903829,0,,,,,,,,,
gpu,gpu,double,bitonic,max,4096,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q18_k4096_max_uniform_s18004250_rep3_gpu.txt,0.414896,9.13682,22.021978,17.221318,1.991772,4.80066,0,,,,,,,,,
gpu,gpu,double,bitonic,max,8,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q18_k8_max_uniform_s18000162_rep1_gpu.txt,0.412991,8.739558,21.161605,17.221318,1.627304,3.940287,0,"rapl:package+core,nvml:board-integrated",0.911662,0.470234,0.038157,0.018062,0.254548169074,0.159182554284,1.011691,0.042788
gpu,gpu,double,bitonic,max,8,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q18_k8_max_uniform_s18000162_rep2_gpu.txt,0.412984,8.742367,21.168773,17.221318,1.630236,3.947455,0,,,,,,,,,
gpu,gpu,double,bitonic,max,8,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q18_k8_max_uniform_s18000162_rep3_gpu.txt,0.413137,8.613425,20.848812,17.221318,1.498654,3.627494,0,,,,,,,,,
gpu,gpu,double,bitonic,max,131072,524288,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q19_k131072_max_uniform_s19131229_rep1_gpu.txt,0.556035,14.435598,25.961669,17.221318,4.859941,8.740351,0,"rapl:package+core,nvml:board-integrated",2.063495,1.177655,0.082151,0.047612,0.648746504982,0.357713607384,2.223094,0.090166
gpu,gpu,double,bitonic,max,131072,524288,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q19_k131072_max_uniform_s19131229_rep2_gpu.txt,0.553473,14.690701,26.54275,17.221318,5.159163,9.321432,0,,,,,,,,,
gpu,gpu,double,bitonic,max,131072,524288,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q19_k131072_max_uniform_s19131229_rep3_gpu.txt,0.509388,13.648943,26.794777,17.221318,4.876607,9.573459,0,,,,,,,,,
gpu,gpu,double,bitonic,max,256,524288,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q19_k256_max_uniform_s19000413_rep1_gpu.txt,0.410855,8.939829,21.759069,17.221318,1.864359,4.537751,0,"rapl:package+core,nvml:board-integrated",1.394444,0.631056,0.05189,0.023204,0.50082980898,0.231452537128,1.505318,0.059719
gpu,gpu,double,bitonic,max,256,524288,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q19_k256_max_uniform_s19000413_rep2_gpu.txt,0.475343,10.639266,22.382305,17.221318,2.453238,5.160987,0,,,,,,,,,
gpu,gpu,double,bitonic,max,256,524288,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q19_k256_max_uniform_s19000413_rep3_gpu.txt,0.438386,9.846299,22.460342,17.221318,2.296715,5.239024,0,,,,,,,,,
gpu,gpu,double,bitonic,max,4096,524288,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q19_k4096_max_uniform_s19004253_rep1_gpu.txt,0.470207,10.402784,22.123818,17.221318,2.305192,4.9025,0,"rapl:package+core,nvml:board-integrated",1.5761,0.784968,0.062087,0.033677,0.506880029334,0.205005673714,1.687175,0.070273
gpu,gpu,double,bitonic,max,4096,524288,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q19_k4096_max_uniform_s19004253_rep2_gpu.txt,0.476507,10.809158,22.684134,17.221318,2.603072,5.462816,0,,,,,,,,,
gpu,gpu,double,bitonic,max,4096,524288,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q19_k4096_max_uniform_s19004253_rep3_gpu.txt,0.434512,10.409988,23.957864,17.221318,2.927113,6.736546,0,,,,,,,,,
gpu,gpu,double,bitonic,max,8,524288,bench/results/raw/energy/measurements/20260801_015012_gpu_double_bitonic_q19_k8_max_uniform_s19000165_rep1_gpu.txt,0.416382,9.613456,23.08805,17.221318,2.442804,5.866732,0,"rapl:package+core,nvml:board-integrated",1.110395,0.455986,0.046284,0.017415,0.313323517688,0.15607674703,1.326313,0.053963
