source,backend,dtype,algorithm,mode,k,n,dist,seed,rep,file_path,elapsed_seconds,energy_joules,average_watts,baseline_watts,net_energy_joules,net_average_watts,command_exit_code,inproc_counters,inproc_e2e_joules,inproc_algo_joules,inproc_e2e_seconds,inproc_algo_seconds,inproc_net_e2e_joules,inproc_net_algo_joules,inproc_loop_joules,inproc_loop_seconds
gpu,gpu,uint,map_reduce,max,131072,524288,uniform,19131229,2,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q19_k131072_max_uniform_s19131229_rep2_gpu.txt,2.63535,88.190812,33.46456,14.716208,49.408461,18.748352,0,"rapl:package+core,nvml:board-integrated",69.657748,51.797921,2.055617,1.528029,39.4068606597,29.311128406,69.686846,2.058611
gpu,gpu,uint,map_reduce,max,131072,524288,uniform,19131229,3,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q19_k131072_max_uniform_s19131229_rep3_gpu.txt,2.602587,86.23631,33.134845,14.716208,47.936102,18.418637,0,"rapl:package+core,nvml:board-integrated",68.600277,51.369256,2.048352,1.527781,38.4563029108,28.8861130256,68.715397,2.051026
gpu,gpu,uint,map_reduce,max,256,524288,uniform,19000413,1,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q19_k256_max_uniform_s19000413_rep1_gpu.txt,0.478994,10.193385,21.280825,14.716208,3.144412,6.564617,0,"rapl:package+core,nvml:board-integrated",2.096551,1.036698,0.091534,0.047749,0.749517616928,0.334013784208,2.123572,0.092799
gpu,gpu,uint,map_reduce,max,256,524288,uniform,19000413,2,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q19_k256_max_uniform_s19000413_rep2_gpu.txt,0.435703,10.091119,23.160529,14.716208,3.679219,8.444321,0,"rapl:package+core,nvml:board-integrated",2.240024,1.104943,0.090328,0.047572,0.910738363776,0.404863553024,2.25368,0.091569
gpu,gpu,uint,map_reduce,max,256,524288,uniform,19000413,3,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q19_k256_max_uniform_s19000413_rep3_gpu.txt,0.484899,12.293675,25.353061,14.716208,5.1578,10.636853,0,"rapl:package+core,nvml:board-integrated",2.601457,1.455778,0.093716,0.047604,1.22231285107,0.755227634368,2.621782,0.094956
gpu,gpu,uint,map_reduce,max,4096,524288,uniform,19004253,1,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q19_k4096_max_uniform_s19004253_rep1_gpu.txt,0.679312,18.137504,26.699796,14.716208,8.140601,11.983588,0,"rapl:package+core,nvml:board-integrated",6.993731,1.489235,0.254735,0.05025,3.24499775512,0.749745548,7.052886,0.256018
gpu,gpu,uint,map_reduce,max,4096,524288,uniform,19004253,2,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q19_k4096_max_uniform_s19004253_rep2_gpu.txt,0.665651,17.801346,26.742777,14.716208,8.005493,12.026569,0,"rapl:package+core,nvml:board-integrated",7.747753,1.486685,0.280781,0.051721,3.61572140155,0.725548006032,7.796555,0.282204
gpu,gpu,uint,map_reduce,max,4096,524288,uniform,19004253,3,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q19_k4096_max_uniform_s19004253_rep3_gpu.txt,0.665951,16.920276,25.407679,14.716208,7.119999,10.691471,0,"rapl:package+core,nvml:board-integrated",7.335934,1.228315,0.27695,0.051837,3.2602801944,0.465470925904,7.335934,0.278216
gpu,gpu,uint,map_reduce,max,8,524288,uniform,19000165,1,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q19_k8_max_uniform_s19000165_rep1_gpu.txt,0.432477,11.202571,25.903261,14.716208,4.838146,11.187053,0,"rapl:package+core,nvml:board-integrated",0.751553,0.340361,0.027534,0.01132,0.346356928928,0.17377352544,0.801207,0.028752
gpu,gpu,uint,map_reduce,max,8,524288,uniform,19000165,2,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q19_k8_max_uniform_s19000165_rep2_gpu.txt,0.445018,9.992086,22.453228,14.716208,3.443112,7.73702,0,"rapl:package+core,nvml:board-integrated",0.657817,0.254037,0.02761,0.011304,0.25150249712,0.087684984768,0.700343,0.028847
gpu,gpu,uint,map_reduce,max,8,524288,uniform,19000165,3,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q19_k8_max_uniform_s19000165_rep3_gpu.txt,0.430815,8.89424,20.645161,14.716208,2.55428,5.928953,0,"rapl:package+core,nvml:board-integrated",0.658228,0.273267,0.027636,0.011302,0.251530875712,0.106944417184,0.669199,0.028868
gpu,gpu,uint,map_reduce,max,131072,1048576,uniform,20131232,1,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q20_k131072_max_uniform_s20131232_rep1_gpu.txt,11.970733,443.713209,37.066502,14.716208,267.549406,22.350294,0,"rapl:package+core,nvml:board-integrated",398.895422,379.217208,10.498334,9.979484,244.399755203,232.357045723,399.02917,10.502084
gpu,gpu,uint,map_reduce,max,131072,1048576,uniform,20131232,2,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q20_k131072_max_uniform_s20131232_rep2_gpu.txt,11.914775,449.980833,37.766624,14.716208,274.640524,23.050416,0,"rapl:package+core,nvml:board-integrated",403.441803,383.538714,10.498774,9.980503,248.939661071,236.663555907,403.566959,10.502868
gpu,gpu,uint,map_reduce,max,131072,1048576,uniform,20131232,3,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q20_k131072_max_uniform_s20131232_rep3_gpu.txt,11.988497,450.704073,37.594711,14.716208,274.278861,22.878503,0,"rapl:package+core,nvml:board-integrated",402.499703,382.422374,10.506236,9.981412,247.887748727,235.533838874,402.508324,10.509609
gpu,gpu,uint,map_reduce,max,256,1048576,uniform,20000416,1,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q20_k256_max_uniform_s20000416_rep1_gpu.txt,0.473504,10.418863,22.003745,14.716208,3.450678,7.287537,0,"rapl:package+core,nvml:board-integrated",2.668949,1.649567,0.119189,0.071871,0.914938884688,0.591898414832,2.777514,0.120428
gpu,gpu,uint,map_reduce,max,256,1048576,uniform,20000416,2,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q20_k256_max_uniform_s20000416_rep2_gpu.txt,0.488439,12.542682,25.6791,14.716208,5.354707,10.962892,0,"rapl:package+core,nvml:board-integrated",3.448347,1.970405,0.128648,0.077998,1.55513627322,0.822570208416,3.472699,0.129869
gpu,gpu,uint,map_reduce,max,256,1048576,uniform,20000416,3,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q20_k256_max_uniform_s20000416_rep3_gpu.txt,0.557383,15.520116,27.844602,14.716208,7.317547,13.128394,0,"rapl:package+core,nvml:board-integrated",3.69666,2.354426,0.127944,0.077935,1.81380948365,1.20751832952,3.747265,0.129184
gpu,gpu,uint,map_reduce,max,4096,1048576,uniform,20004256,1,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q20_k4096_max_uniform_s20004256_rep1_gpu.txt,0.926656,25.903526,27.953781,14.716208,12.26667,13.237573,0,"rapl:package+core,nvml:board-integrated",12.680956,5.574901,0.463863,0.203384,5.8546516085,2.58185975213,12.690736,0.46531
gpu,gpu,uint,map_reduce,max,4096,1048576,uniform,20004256,2,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q20_k4096_max_uniform_s20004256_rep2_gpu.txt,0.949891,28.273105,29.764583,14.716208,14.294314,15.048375,0,"rapl:package+core,nvml:board-integrated",14.903648,6.332862,0.477091,0.199191,7.88267760907,3.40152581227,14.913413,0.478732
gpu,gpu,uint,map_reduce,max,4096,1048576,uniform,20004256,3,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q20_k4096_max_uniform_s20004256_rep3_gpu.txt,0.957412,28.615214,29.888095,14.716208,14.525743,15.171887,0,"rapl:package+core,nvml:board-integrated",14.343294,5.841155,0.473228,0.198956,7.37917232058,2.91327712115,14.38768,0.474759
gpu,gpu,uint,map_reduce,max,8,1048576,uniform,20000168,1,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q20_k8_max_uniform_s20000168_rep1_gpu.txt,0.415345,12.562606,30.246198,14.716208,6.450303,15.52999,0,"rapl:package+core,nvml:board-integrated",1.222942,0.450286,0.036182,0.01165,0.690480162144,0.2788421768,1.245906,0.037377
gpu,gpu,uint,map_reduce,max,8,1048576,uniform,20000168,2,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q20_k8_max_uniform_s20000168_rep2_gpu.txt,0.413086,10.151375,24.574458,14.716208,4.072309,9.85825,0,"rapl:package+core,nvml:board-integrated",1.124664,0.338311,0.039449,0.01166,0.544124310608,0.16672001472,1.148131,0.040684
gpu,gpu,uint,map_reduce,max,8,1048576,uniform,20000168,3,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q20_k8_max_uniform_s20000168_rep3_gpu.txt,0.41252,9.05023,21.938866,14.716208,2.979494,7.222658,0,"rapl:package+core,nvml:board-integrated",0.954082,0.25053,0.038955,0.011555,0.38081211736,0.08048421656,0.984478,0.040191
gpu,gpu,uint,map_reduce,max,131072,2097152,uniform,21131235,1,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q21_k131072_max_uniform_s21131235_rep1_gpu.txt,21.739015,836.173587,38.464189,14.716208,516.257719,23.747981,0,"rapl:package+core,nvml:board-integrated",750.408249,726.068028,19.421313,18.783298,464.600167259,449.649107706,750.500209,19.424902
gpu,gpu,uint,map_reduce,max,131072,2097152,uniform,21131235,2,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q21_k131072_max_uniform_s21131235_rep2_gpu.txt,21.788277,836.648539,38.399022,14.716208,516.007721,23.682814,0,"rapl:package+core,nvml:board-integrated",754.094652,729.286675,19.424714,18.781724,468.236520435,452.890918017,754.166757,19.428024
gpu,gpu,uint,map_reduce,max,131072,2097152,uniform,21131235,3,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q21_k131072_max_uniform_s21131235_rep3_gpu.txt,21.765812,835.99532,38.408644,14.716208,515.685101,23.692436,0,"rapl:package+core,nvml:board-integrated",754.601448,730.079012,19.418763,18.782947,468.830892589,453.665257095,754.639729,19.422033
gpu,gpu,uint,map_reduce,max,256,2097152,uniform,21000419,1,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q21_k256_max_uniform_s21000419_rep1_gpu.txt,0.55109,13.052801,23.685404,14.716208,4.942839,8.969196,0,"rapl:package+core,nvml:board-integrated",4.302487,2.656765,0.173112,0.110455,1.7549348007,1.03128624536,4.302487,0.174343
gpu,gpu,uint,map_reduce,max,256,2097152,uniform,21000419,2,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q21_k256_max_uniform_s21000419_rep2_gpu.txt,0.590746,17.368015,29.400143,14.716208,8.674475,14.683935,0,"rapl:package+core,nvml:board-integrated",5.939225,3.838874,0.196889,0.130852,3.04176552309,1.91322875078,5.939225,0.198141
gpu,gpu,uint,map_reduce,max,256,2097152,uniform,21000419,3,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q21_k256_max_uniform_s21000419_rep3_gpu.txt,0.598219,18.618594,31.123378,14.716208,9.81508,16.40717,0,"rapl:package+core,nvml:board-integrated",5.916485,3.972056,0.194545,0.13049,3.05352031464,2.05173801808,5.916485,0.195774
gpu,gpu,uint,map_reduce,max,4096,2097152,uniform,21004259,1,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q21_k4096_max_uniform_s21004259_rep1_gpu.txt,1.081464,35.889085,33.185662,14.716208,19.974042,18.469454,0,"rapl:package+core,nvml:board-integrated",21.174475,12.372457,0.627178,0.360317,11.944793099,7.06995708206,21.278925,0.628566
gpu,gpu,uint,map_reduce,max,4096,2097152,uniform,21004259,2,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q21_k4096_max_uniform_s21004259_rep2_gpu.txt,1.069432,39.59726,37.026448,14.716208,23.85928,22.31024,0,"rapl:package+core,nvml:board-integrated",24.388132,14.227905,0.639596,0.360554,14.975704228,8.92191734077,24.508983,0.64132
gpu,gpu,uint,map_reduce,max,4096,2097152,uniform,21004259,3,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q21_k4096_max_uniform_s21004259_rep3_gpu.txt,1.045812,37.736458,36.083409,14.716208,22.346073,21.367201,0,"rapl:package+core,nvml:board-integrated",22.952312,13.503845,0.622104,0.360411,13.7973001384,8.19996175851,22.965479,0.623672
gpu,gpu,uint,map_reduce,max,8,2097152,uniform,21000171,1,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q21_k8_max_uniform_s21000171_rep1_gpu.txt,0.415274,13.663793,32.903068,14.716208,7.552533,18.18686,0,"rapl:package+core,nvml:board-integrated",2.034905,0.280325,0.054169,0.012547,1.23774272885,0.095680738224,2.09049,0.05581
gpu,gpu,uint,map_reduce,max,8,2097152,uniform,21000171,2,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q21_k8_max_uniform_s21000171_rep2_gpu.txt,0.42053,11.168581,26.55834,14.716208,4.979973,11.842132,0,"rapl:package+core,nvml:board-integrated",1.706224,0.376583,0.056834,0.013993,0.869843034528,0.170659101456,1.773704,0.058092
gpu,gpu,uint,map_reduce,max,8,2097152,uniform,21000171,3,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q21_k8_max_uniform_s21000171_rep3_gpu.txt,0.417763,9.917128,23.738647,14.716208,3.769241,9.022439,0,"rapl:package+core,nvml:board-integrated",1.556811,0.523162,0.056295,0.012446,0.72836207064,0.340004075232,1.556811,0.057544
gpu,gpu,uint,map_reduce,max,131072,4194304,uniform,22131238,1,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q22_k131072_max_uniform_s22131238_rep1_gpu.txt,32.48215,1267.603335,39.024613,14.716208,789.589258,24.308405,0,"rapl:package+core,nvml:board-integrated",1141.096751,1118.36226,29.175977,28.583293,711.737004865,697.724574887,1141.355834,29.179451
gpu,gpu,uint,map_reduce,max,131072,4194304,uniform,22131238,2,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q22_k131072_max_uniform_s22131238_rep2_gpu.txt,32.518407,1271.762306,39.108997,14.716208,793.21466,24.392789,0,"rapl:package+core,nvml:board-integrated",1147.339573,1125.019722,29.174081,28.586392,718.007728795,704.336431358,1147.597022,29.177632
gpu,gpu,uint,map_reduce,max,131072,4194304,uniform,22131238,3,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q22_k131072_max_uniform_s22131238_rep3_gpu.txt,32.569798,1273.626144,39.104515,14.716208,794.32223,24.388307,0,"rapl:package+core,nvml:board-integrated",1149.002939,1126.241023,29.170252,28.583182,719.727443156,705.604971386,1149.166217,29.173292
gpu,gpu,uint,map_reduce,max,256,4194304,uniform,22000422,1,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q22_k256_max_uniform_s22000422_rep1_gpu.txt,0.669427,17.950287,26.814409,14.716208,8.098861,12.098201,0,"rapl:package+core,nvml:board-integrated",7.806652,4.811752,0.278044,0.171834,3.71489866285,2.28300711453,7.865319,0.279315
gpu,gpu,uint,map_reduce,max,256,4194304,uniform,22000422,2,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q22_k256_max_uniform_s22000422_rep2_gpu.txt,0.782199,26.518345,33.902293,14.716208,15.00734,19.186085,0,"rapl:package+core,nvml:board-integrated",12.294251,8.412645,0.360155,0.249833,6.99413510776,4.73605060674,12.306808,0.361447
gpu,gpu,uint,map_reduce,max,256,4194304,uniform,22000422,3,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q22_k256_max_uniform_s22000422_rep3_gpu.txt,0.685042,24.821341,36.233306,14.716208,14.740119,21.517098,0,"rapl:package+core,nvml:board-integrated",10.848785,6.511535,0.280482,0.171056,6.72115354774,3.99423932435,10.925554,0.281751
gpu,gpu,uint,map_reduce,max,4096,4194304,uniform,22004262,1,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q22_k4096_max_uniform_s22004262_rep1_gpu.txt,1.320218,49.212346,37.275922,14.716208,29.783742,22.559714,0,"rapl:package+core,nvml:board-integrated",31.558362,21.081384,0.833027,0.558418,19.2993633984,12.8635885611,31.642381,0.834735
gpu,gpu,uint,map_reduce,max,4096,4194304,uniform,22004262,2,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q22_k4096_max_uniform_s22004262_rep2_gpu.txt,1.341171,52.317048,39.008498,14.716208,32.580103,24.29229,0,"rapl:package+core,nvml:board-integrated",31.603523,22.236742,0.825548,0.556892,19.454586918,14.0414034945,31.685326,0.827572
gpu,gpu,uint,map_reduce,max,4096,4194304,uniform,22004262,3,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q22_k4096_max_uniform_s22004262_rep3_gpu.txt,1.333919,53.48744,40.097958,14.716208,33.857206,25.38175,0,"rapl:package+core,nvml:board-integrated",33.441521,21.98347,0.839713,0.555965,21.0841298317,13.8017734193,33.463646,0.841693
gpu,gpu,uint,map_reduce,max,8,4194304,uniform,22000174,1,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q22_k8_max_uniform_s22000174_rep1_gpu.txt,0.478286,15.941348,33.330172,14.716208,8.902795,18.613964,0,"rapl:package+core,nvml:board-integrated",3.558185,0.56497,0.090368,0.015482,2.22831071546,0.337133667744,3.558185,0.091638
gpu,gpu,uint,map_reduce,max,8,4194304,uniform,22000174,2,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q22_k8_max_uniform_s22000174_rep2_gpu.txt,0.479483,12.875322,26.852502,14.716208,5.819148,12.136294,0,"rapl:package+core,nvml:board-integrated",2.750332,0.490861,0.090319,0.015284,1.42117880965,0.265938476928,2.859663,0.091574
gpu,gpu,uint,map_reduce,max,8,4194304,uniform,22000174,3,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q22_k8_max_uniform_s22000174_rep3_gpu.txt,0.48119,11.513482,23.927092,14.716208,4.432187,9.210884,0,"rapl:package+core,nvml:board-integrated",2.478703,0.473577,0.088064,0.014883,1.18273485869,0.254555676336,2.493625,0.089339
gpu,gpu,uint,map_reduce,max,131072,8388608,uniform,23131241,1,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q23_k131072_max_uniform_s23131241_rep1_gpu.txt,47.153343,1862.730455,39.503677,14.716208,1168.812049,24.787469,0,"rapl:package+core,nvml:board-integrated",1678.994098,1651.967851,42.483299,41.78954,1053.80103339,1036.98428814,1679.154685,42.486813
gpu,gpu,uint,map_reduce,max,131072,8388608,uniform,23131241,2,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q23_k131072_max_uniform_s23131241_rep2_gpu.txt,47.219903,1863.976247,39.474377,14.716208,1169.078332,24.758169,0,"rapl:package+core,nvml:board-integrated",1688.512076,1661.587949,42.561381,41.876816,1062.16994044,1045.32001437,1688.540669,42.564433
gpu,gpu,uint,map_reduce,max,131072,8388608,uniform,23131241,3,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q23_k131072_max_uniform_s23131241_rep3_gpu.txt,47.189171,1862.623333,39.471415,14.716208,1168.17768,24.755207,0,"rapl:package+core,nvml:board-integrated",1685.479399,1657.782952,42.470186,41.785446,1060.47930803,1042.85963729,1685.556361,42.473517
gpu,gpu,uint,map_reduce,max,256,8388608,uniform,23000425,1,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q23_k256_max_uniform_s23000425_rep1_gpu.txt,1.159129,38.818911,33.489727,14.716208,21.760929,18.773519,0,"rapl:package+core,nvml:board-integrated",20.07631,14.598062,0.640869,0.464856,10.6451484952,7.75714441395,20.07631,0.642253
gpu,gpu,uint,map_reduce,max,256,8388608,uniform,23000425,2,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q23_k256_max_uniform_s23000425_rep2_gpu.txt,1.112753,52.356819,47.051592,14.716208,35.981308,32.335384,0,"rapl:package+core,nvml:board-integrated",29.940612,22.235697,0.639526,0.472804,20.5292143626,15.2778149928,30.015911,0.640841
gpu,gpu,uint,map_reduce,max,256,8388608,uniform,23000425,3,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q23_k256_max_uniform_s23000425_rep3_gpu.txt,1.168013,53.991039,46.224686,14.716208,36.802315,31.508478,0,"rapl:package+core,nvml:board-integrated",30.943932,23.230859,0.662926,0.487968,21.1881750954,16.0498204147,31.207284,0.664343
gpu,gpu,uint,map_reduce,max,4096,8388608,uniform,23004265,1,bench/results/raw/energy/measurements/20260817_174754_gpu_uint_map_reduce_q23_k4096_max_uniform_s23004265_rep1_gpu.txt,1.788532,82.241725,45.982808,14.716208,55.921316,31.2666,0,"rapl:package+core,nvml:board-integrated",57.394474,40.748129,1.252087,0.875883,38.9685012739,27.8584525883,57.403843,1.253735
